,appId,appName,appCategory,isXAPK,apkDownloaded,appFramework
1554,com.jmsm.cloude,CloudEye 365,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1555,com.timomobileapp,TimO Mobile,LIBRARIES_AND_DEMO,False,True,React Native
1556,free.alquran.quranpak.holyquran.offline.quranreading.readquranoffline,Quran MP3 - Al Quran,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1557,com.gemosgmbh.brbwasteapp,ABFALL-TOUREN,LIBRARIES_AND_DEMO,False,True,Xamarin
1558,com.reverse.WirelessCharging,Reverse Charging Wireless,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1559,com.quran.holybook.offline.read.alquran.holykoran,Quran Majeed Pro - Holy Quran,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1560,com.henrikherzig.playintegritychecker,SPIC - Play Integrity Checker,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1561,mirror.link.carlink.carplay.autocast.mirrorlink.screenmirroring.phonelink.wirelessconnection,Mirror Link Car - Autocast,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1562,com.anysoftkeyboard.languagepack.german,German for AnySoftKeyboard,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1563,de.bardusch.repairmark,b.repair,LIBRARIES_AND_DEMO,False,False,
1564,com.tag.smart.finder,smarttag samsung,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1565,com.fpsmeter.crosshairfree,Crosshair & Nickname Generator,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1566,com.playground.addonsmodsmelon,Mods for Melon Playground,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1567,com.bettertomorrowapps.microphoneblockfree,Microphone Blocker - Anti Spy,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1568,bluepie.ad_silence,Ad-silence - OpenSource,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1569,am.SD.Card.Repair,SD Card Repair Fixer,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1570,org.commcare.dalvik,CommCare,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1571,com.fortnite_battle_royale_chapter4_season_OG,BATTLE ROYALE CHAPTER 5,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1572,com.Asteroid.droneremotecontrol,Drone Remote Control,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1573,de.jalousiescout.connect,Jalousiescout,LIBRARIES_AND_DEMO,True,True,Flutter
1574,com.generalcomp.sannce,Sannce Sight,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1575,com.dd.pdmobile,Personal-DIALOG Mobil,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1576,com.tips_lysoguba.toca_103_assist_tips,ЛИЗОГУБА ПОБЕГ советы,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1577,inc.trilokia.addon.graphics.manager,Graphics Manager : GFX Addon,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1578,com.height.comparison.heightcalculator.heightmeasurement,Height Measurement App,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1579,com.webview.space,WebView Android App,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1580,de.riwagis.android.map,RIWA KartenApp,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1581,com.gemosgmbh.abikwwasteapp,ABI-Abfall,LIBRARIES_AND_DEMO,True,True,Xamarin
1582,com.mediola.aioremoteneo,AIO REMOTE NEO - Smart Home,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1583,com.free.alquran.holyquran.quranpak,Al Quran: Holy Quran offline,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1584,app.spreadly.app,Digital Business Card,LIBRARIES_AND_DEMO,True,True,Flutter
1585,io.synatos.techni,Das Programm fürs Handwerk,LIBRARIES_AND_DEMO,True,True,React Native
1586,co.pamobile.mods.melon.playground,Addons & Melon Playground Mods,LIBRARIES_AND_DEMO,True,True,Flutter
1587,com.free.craft.craftlegend.legend.crafting.android.building.games,Lucky Craft Village & Farming,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1588,com.robloxmaster.modemenu,Mod Menu For RBX,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1589,com.digimoncardencyclopedia,Digimon Card Game Encyclopedia,LIBRARIES_AND_DEMO,True,True,React Native
1590,lv.mcprotector.mcpro24fps.demo,mcpro24fps demo - video camera,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1591,com.endoscope.cameraendoscop,Endoscope Camera  / USB OTG,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1592,com.Compass.digitalcompass.finddirection.magneticsensor.magneticfield,Qibla Compass: Al Quran,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1593,io.github.vvb2060.keyattestation,Key Attestation Demo,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1594,de.kigaroo.employee.app,KigaRoo fürs Team,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1595,io.fenecon.ui,FENECON,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1596,com.soloplan.intouch.xforms,CarLo inTOUCH 3,LIBRARIES_AND_DEMO,True,True,Xamarin
1597,com.connection.wireless.wirelessconnectortv,Mirror Link Screen Connector,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1598,com.afwsamples.testdpc,Test DPC,LIBRARIES_AND_DEMO,False,True,Unerkannt?
1599,com.momomomo111.camerax_opencv,OpenCV Image Process,LIBRARIES_AND_DEMO,True,True,Unerkannt?
1600,com.pinterest,Pinterest,LIFESTYLE,False,False,
1601,de.rossmann.app.android,Rossmann - Coupons & Angebote,LIFESTYLE,True,True,Unerkannt?
1602,com.point4more.ios.tak.user.prod,Takko Friends,LIFESTYLE,True,True,Unerkannt?
1603,de.mcdonalds.mcdonaldsinfoapp,McDonald’s Deutschland,LIFESTYLE,True,True,Unerkannt?
1604,de.immowelt.android.immobiliensuche,immowelt – Real Estate,LIFESTYLE,True,True,Unerkannt?
1605,com.amazon.dee.app,Amazon Alexa,LIFESTYLE,True,True,React Native
1606,com.tuya.smartlife,Smart Life - Smart Living,LIFESTYLE,True,True,React Native
1607,com.hm.goe,H&M,LIFESTYLE,True,True,Unerkannt?
1608,com.tplink.iot,TP-Link Tapo,LIFESTYLE,True,True,Unerkannt?
1609,com.bshg.homeconnect.android.release,Home Connect,LIFESTYLE,False,True,Unerkannt?
1610,com.life360.android.safetymapd,Life360: Stay Connected & Safe,LIFESTYLE,True,True,Unerkannt?
1611,com.google.android.apps.chromecast.app,Google Home,LIFESTYLE,True,True,Unerkannt?
1612,ir.mci.ecareapp,MyMCI,LIFESTYLE,False,True,React Native
1613,co.gocrush,Meet5: Meet new people,LIFESTYLE,True,True,Unerkannt?
1614,de.deutschlandcard.app,DeutschlandCard,LIFESTYLE,True,True,Unerkannt?
1615,interior.home.design.ai,Home AI - AI Interior Design,LIFESTYLE,True,True,React Native
1616,com.xiaomi.smarthome,Xiaomi Home,LIFESTYLE,True,True,React Native
1617,com.volkswagen.weconnect,Volkswagen,LIFESTYLE,True,True,Unerkannt?
1618,de.pilot.newyorker.android,NEW YORKER - Fashion & Style,LIFESTYLE,False,True,Unerkannt?
1619,com.lgeha.nuts,LG ThinQ,LIFESTYLE,True,True,Unerkannt?
1620,com.plantparentai.app,Plant Parent: Plant Care Guide,LIFESTYLE,True,True,Unerkannt?
1621,com.saramart.android,Hacoo - Discovering &Inspiring,LIFESTYLE,False,True,Unerkannt?
1622,com.roborock.smart,Roborock,LIFESTYLE,False,True,React Native
1623,com.point4more.android.mpr.user.prod,Modepark Röther,LIFESTYLE,True,True,Unerkannt?
1624,com.ringapp,Ring - Always Home,LIFESTYLE,True,True,Unerkannt?
1625,com.douglas.main,Douglas – Parfüm & Kosmetik,LIFESTYLE,False,True,Unerkannt?
1626,com.tuya.smart,Tuya Smart,LIFESTYLE,True,True,React Native
1627,cashland.reward.app,CashLand: Earn Rewards & Play,LIFESTYLE,False,False,
1628,org.klimabuendnis.Stadtradeln,CITY CYCLING,LIFESTYLE,True,True,Unerkannt?
1629,com.familywall,FamilyWall: Family Organizer,LIFESTYLE,False,True,Unerkannt?
1630,com.daimler.ris.mercedesme.ece.android,Mercedes-Benz Connect,LIFESTYLE,True,True,Unerkannt?
1631,com.ford.fordpass,FordPass™,LIFESTYLE,True,True,Unerkannt?
1632,com.imocarwash.germany,IMO Car Wash DE,LIFESTYLE,True,True,Unerkannt?
1633,colorwidgets.ios.widget.topwidgets,"Color Widgets, Theme: iWidgets",LIFESTYLE,True,True,Flutter
1634,com.futterhaus.app,DAS FUTTERHAUS,LIFESTYLE,True,True,Flutter
1635,com.dramaton.slime,Super Slime Simulator,LIFESTYLE,True,True,Unerkannt?
1636,fr.disneylandparis.android,Disneyland® Paris,LIFESTYLE,True,True,React Native
1637,com.edenred.eq.myedenred,MyEdenred,LIFESTYLE,True,True,Flutter
1638,garden.plantura.app.main,Plantura: Pflanzen & Garten,LIFESTYLE,True,True,React Native
1639,mydiary.journal.diary.diarywithlock.diaryjournal.secretdiary,My Diary - Daily Diary Journal,LIFESTYLE,False,True,Unerkannt?
1640,com.rituals.app.prod,RITUALS - Cosmetics,LIFESTYLE,True,True,React Native
1641,com.eco.global.app,ECOVACS HOME,LIFESTYLE,True,True,React Native
1642,de.wertgarantie.bikemanager,linexo,LIFESTYLE,True,True,Flutter
1643,com.iproyal.android,Pawns.app: Surveys for Money,LIFESTYLE,True,True,Unerkannt?
1644,com.samsung.android.oneconnect,SmartThings,LIFESTYLE,False,True,Unerkannt?
1645,com.hundred.qibla,"Muslim: Prayer Times, Qibla",LIFESTYLE,True,True,Flutter
1646,com.satisfyer.connect,Satisfyer Connect,LIFESTYLE,True,True,Unerkannt?
1647,de.sourcedev.lovecounterV2,Count Love: Couple Life Timer,LIFESTYLE,True,True,Unerkannt?
1648,com.etekcity.vesyncplatform,VeSync,LIFESTYLE,True,True,Unerkannt?
1649,com.geozilla.family,GeoZilla - Family GPS Locator,LIFESTYLE,True,True,Unerkannt?
1650,com.rizzlabs.rizz,RIZZ,LIFESTYLE,True,True,Unerkannt?
1651,com.requapp.requ,AttaPoll - Paid Surveys,LIFESTYLE,True,True,Unerkannt?
1652,de.vattenfall.my.highlights,Vattenfall my Highlights,LIFESTYLE,True,True,Unerkannt?
1653,com.modernist.whatwrapped,WhatWrapped: Chat Recap,LIFESTYLE,True,True,Unerkannt?
1654,cashgiraffe.app,Bonus Held: Geld Verdienen,LIFESTYLE,True,True,React Native
1655,com.newandromo.dev1124786.app2074243,Frohe Ostern Wünsche,LIFESTYLE,True,True,Flutter
1656,com.pinterest.shuffles,Shuffles by Pinterest,LIFESTYLE,False,False,
1657,qibla.compass.finddirection.hijricalendar,Qibla Compass: Qibla Direction,LIFESTYLE,True,True,Unerkannt?
1658,net.familo.android,Familo: Find My Phone Locator,LIFESTYLE,True,True,Unerkannt?
1659,com.fyxtech.muslim,"WeMuslim: Athan, Qibla&Quran",LIFESTYLE,True,True,Unerkannt?
1660,xyz.lovecode_partner,Luvy - App for Couples,LIFESTYLE,True,True,Unerkannt?
1661,de.miele.infocontrol,Miele app – Smart Home,LIFESTYLE,True,True,Xamarin
1662,com.tractive.android.gps,Tractive GPS for Cats & Dogs,LIFESTYLE,True,True,Unerkannt?
1663,ai.metaverse.remote.control.smarthome,Smart Light Smart Home Control,LIFESTYLE,True,True,React Native
1664,com.philips.lighting.hue2,Philips Hue,LIFESTYLE,True,True,Flutter
1665,com.cash.pixel.payout,"CashPixel: Play, Earn Rewards!",LIFESTYLE,False,False,
1666,prayertime.compassdirection.qiblafinder.hijricalender,Muslim Prayer - Qibla Compass,LIFESTYLE,True,True,Unerkannt?
1667,com.nintendo.znma,Nintendo Switch Parental Cont…,LIFESTYLE,False,True,Unerkannt?
1668,de.immonet.mobile.flathunting,Immonet Property Search,LIFESTYLE,True,True,Unerkannt?
1669,com.chato.amigo,Chato - Video Chat & Have Fun,LIFESTYLE,True,True,Flutter
1670,com.samsung.android.app.find,Samsung Find: Location Sharing,LIFESTYLE,False,True,Unerkannt?
1671,com.kanout.mawaqit,"MAWAQIT: Prayer, Mosque, Quran",LIFESTYLE,True,True,Flutter
1672,video.clip.call.fake.chat.message.prank,Prank Video Call - Fake Chat,LIFESTYLE,True,True,Unerkannt?
1673,com.philips.ph.homecare,Philips Air+,LIFESTYLE,False,True,Unerkannt?
1674,com.gardify.android,Gardify,LIFESTYLE,True,True,Flutter
1675,com.muslimprayer.qiblafinder.qiblacompass,Muslim Prayer - Qibla Finder,LIFESTYLE,True,True,Unerkannt?
1676,diary.journal.daily.mood.diarywithlock,My Diary - journal diary,LIFESTYLE,True,True,Unerkannt?
1677,com.cocacola.app.cee,Coca-Cola: Play & Win Prizes,LIFESTYLE,False,True,Unerkannt?
1678,com.newandromo.dev6813.app612201,Frohe ostern,LIFESTYLE,False,True,Flutter
1679,online.moneywell.app,Money Well - Games for rewards,LIFESTYLE,True,True,React Native
1680,de.avm.android.smarthome,FRITZ!App Smart Home,LIFESTYLE,False,True,Unerkannt?
1681,com.dyson.mobile.android,MyDyson™,LIFESTYLE,True,True,Unerkannt?
1682,com.halamate.app,HalaMe- Chat& Make Real Friend,LIFESTYLE,True,True,Flutter
1683,net.daylio,Daylio Journal - Mood Tracker,LIFESTYLE,True,True,Unerkannt?
1684,com.gardena.apps.gardenabluetoothapp,GARDENA Bluetooth® App,LIFESTYLE,True,True,Unerkannt?
1685,com.mm.android.DMSS,DMSS,LIFESTYLE,True,True,Flutter
1686,de.sinnleffers.sinnapp,SiNN APP,LIFESTYLE,True,True,Unerkannt?
1687,de.tuevnord.android.fahrschuelerservice,Fahrschüler-App,LIFESTYLE,True,True,Flutter
1688,de.uniq.ps.app,PRINZ SPORTLICH,LIFESTYLE,False,True,React Native
1689,com.mm.android.smartlifeiot,Imou Life,LIFESTYLE,True,True,React Native
1690,com.teslamotors.tesla,Tesla,LIFESTYLE,True,True,React Native
1691,com.picturerock.rock,Rock Identifier: Stone ID,LIFESTYLE,False,True,Unerkannt?
1692,com.glovo,Glovo: Food & Grocery Delivery,LIFESTYLE,True,True,Unerkannt?
1693,com.fivesurveys.mobile,Five Surveys - Earn Money Fast,LIFESTYLE,True,True,Unerkannt?
1694,com.point4more.android.ecs.user.prod,MEINE EURONICS,LIFESTYLE,True,True,Unerkannt?
1695,org.ptl.app,Read Carry Share,LIFESTYLE,True,True,React Native
1696,com.ecco.app.android,Ecco: Find Movies & TV Shows,LIFESTYLE,True,True,React Native
1697,com.ece.myce,myce — Mein Center,LIFESTYLE,True,True,Unerkannt?
1698,com.bitsmedia.android.muslimpro,Muslim Pro: Quran Prayer Times,LIFESTYLE,True,True,Unerkannt?
1699,com.prodege.swagbucksmobile,Swagbucks Play Games + Surveys,LIFESTYLE,False,True,Unerkannt?
1700,com.ubercab,Uber - Request a ride,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1701,de.blitzer,Blitzer.de,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1702,ee.mtakso.client,Bolt: Request a Ride,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1703,com.earthglobemap.livesatellite.gps,Satellite View,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1704,com.waze,Waze Navigation & Live Traffic,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1705,com.shell.sitibv.retail,Shell,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1706,com.vialsoft.radarbot_free,Radarbot Speed Camera Detector,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1707,com.phonetracker.locationtracker.gpstracker.phonenumbertracker.phonelocator,Phone Tracker & GPS Location,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1708,com.ptvag.android.adacgasprices,ADAC Drive: Tanken Laden Route,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1709,cz.seznam.mapy,Mapy.com: maps & navigation,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1710,com.applidium.vianavigo,Île-de-France Mobilités,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1711,de.eos.uptrade.android.fahrinfo.hamburg,hvv - route planner & tickets,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1712,com.enbw.ev,EnBW mobility+: EV charging,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1713,com.maps.locator.gps.gpstracker.phone,Phone Tracker and GPS Location,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1714,de.mwwebwork.benzinpreisblitz,Fuel Flash,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1715,com.driving.guide.earth.navigationmap.trackingfree,GPS Earth Maps Live Navigation,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1716,com.radar.offlinemap.radarapp,Radar - Speed Camera Detector,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1717,com.thetrainline,Trainline: Train travel Europe,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1718,lostplace.lostplace.app,LostPlace.Club (Urbex Map),MAPS_AND_NAVIGATION,False,True,Unerkannt?
1719,com.radar.maps.gpslocation.apps,"Radar, Speedometer, GPS, HUD",MAPS_AND_NAVIGATION,True,True,Unerkannt?
1720,at.wienerlinien.wienmobillab,WienMobil,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1721,com.umotional.bikeapp,Cyclers: Bike Navigation & Map,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1722,mentz.com.vrr_cibo_app,VRR App & eezy.nrw Ticket,MAPS_AND_NAVIGATION,True,True,Flutter
1723,gps.speedometer.gpsspeedometer.odometer,Speedometer: GPS Speedometer,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1724,com.navigationstreet.areafinder.livemaps.earthview.free,GPS Satellite Maps: Live Earth,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1725,com.entertaininglogixapps.gps.navigation.direction.find.route.map.guide.pro,GPS Navigation & Map Direction,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1726,com.tomtom.gplay.navapp,TomTom GO Navigation,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1727,com.cubic.rmvgo,RMVgo,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1728,com.goxradar.hudnavigationapp21,"Radar GO-X: HUD, GPS, Maps",MAPS_AND_NAVIGATION,True,True,Unerkannt?
1729,com.fabernovel.ratp,Bonjour RATP,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1730,ru.yandex.taxi,Yandex Go: Taxi Food Delivery,MAPS_AND_NAVIGATION,True,True,Flutter
1731,com.maps.android.trafficradarapp,"Map Drive - Radar, Speedometer",MAPS_AND_NAVIGATION,True,True,Unerkannt?
1732,org.rajman.neshan.traffic.tehran.navigator,نشان | نقشه و مسیریاب Neshan,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1733,com.routeplanner.gps.offlinemaps,Offline Maps - Route Planner,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1734,com.wikiloc.wikilocandroid,Wikiloc - Trails of the World,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1735,com.live.earthmap.streetview.livecam,Live Earth Map - World Map 3D,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1736,io.airelectric,AirElectric-EV routes & prices,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1737,com.tomtom.speedcams.android.map,TomTom AmiGO - GPS Navigation,MAPS_AND_NAVIGATION,True,True,React Native
1738,de.hafas.android.vbn,FahrPlaner,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1739,com.sygic.aura,Sygic GPS Navigation & Maps,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1740,cz.dpp.praguepublictransport,PID Litacka,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1741,com.calimoto.calimoto,calimoto — Motorcycle GPS,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1742,com.gps.maps.livesatellite.navigation.routefinder,Satellite View:Live Earth Maps,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1743,de.hafas.android.vbb,VBB Bus & Bahn: tickets&times,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1744,uk.gov.tfl.gotfl,"TfL Go: Plan, Pay, Travel",MAPS_AND_NAVIGATION,False,False,
1745,sinet.startup.inDriver,inDrive. Rides with fair fares,MAPS_AND_NAVIGATION,True,True,Flutter
1746,gps.speedometer.digihud.odometer,GPS Speedometer - Odometer App,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1747,ru.yandex.yandexmaps,Yandex Maps and Navigator,MAPS_AND_NAVIGATION,True,True,Flutter
1748,app.organicmaps,Organic Maps: Hike Bike Drive,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1749,com.here.app.maps,HERE WeGo: Maps & Navigation,MAPS_AND_NAVIGATION,False,True,Flutter
1750,com.marinetraffic.android,MarineTraffic - Ship Tracking,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1751,com.mapcord.gps.coordinates,GPS Coordinates Locator Map,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1752,com.generalmagic.magicearth,Magic Earth Navigation & Maps,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1753,com.negroni.android.radar.maps.app,"Radar Map, Radar Detector, HUD",MAPS_AND_NAVIGATION,True,True,Unerkannt?
1754,com.baladmaps,بلد - مسیریاب، نقشه - Balad,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1755,de.tafmobile.mobility.leipzigmove,LeipzigMOVE - Public Transport,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1756,phonetracker.locationtracker.familylocator.trackingapp,Family Locator - Phone Tracker,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1757,com.cleevio.ionity.android.app,IONITY,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1758,com.citymapper.app.release,Citymapper,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1759,com.toursprung.bikemap,Bikemap: Cycling Tracker & GPS,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1760,com.locationshare.family.phone,Phone Locator: Family Location,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1761,apps.r.compass,Compass: Accurate Compass,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1762,com.radarapp.trip.speedometer,"Offline Maps, GPS, Speedometer",MAPS_AND_NAVIGATION,True,True,Unerkannt?
1763,com.dkveuroservice.mobileappkit,DKV Mobility,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1764,energy.octopus.electricjuice.android,Octopus Electroverse,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1765,com.fairtiq.android,FAIRTIQ,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1766,com.sygic.truck,Sygic GPS Truck & Caravan,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1767,de.schildbach.oeffi,Offi - Journey Planner,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1768,ch.sbb.mobile.android.b2c,SBB Mobile,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1769,uk.rdzl.topo.gps,Topo GPS,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1770,com.lynxspa.prontotreno,Trenitalia,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1771,com.careem.acma,"Careem: Rides, Food & more",MAPS_AND_NAVIGATION,True,True,Unerkannt?
1772,phonetracker.locationtracker.gpstracker.familylocator,Phone Tracker: Phone Locator,MAPS_AND_NAVIGATION,True,True,Flutter
1773,com.compassfree.digitalcompass.forandroid.app,Compass app - Accurate Compass,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1774,com.kurviger.app,Kurviger Motorcycle Navigation,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1775,com.what3words.android,what3words: Navigation & Maps,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1776,com.gpsearth.maphd.view3d.livesatellite.route.finderfree.navigation,GPS Satellite Live Earth Map,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1777,com.voice.navigation.driving.voicegps.map.directions,GPS Voice Navigation: Live Map,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1778,com.mdv.VGNCompanion,VGN Fahrplan & Tickets,MAPS_AND_NAVIGATION,True,True,Flutter
1779,de.app.shiptracker,Vessel Tracking - Ship Radar,MAPS_AND_NAVIGATION,True,True,Flutter
1780,com.mdv.VRNCompanion,myVRN,MAPS_AND_NAVIGATION,True,True,Flutter
1781,com.getmotobit,Motorcycle riding with Motobit,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1782,email.com.gmail.at.tornadoredapps.kennzeichensammler,Kennzeichensammler,MAPS_AND_NAVIGATION,False,True,Flutter
1783,com.think.earth,Earth 3D Map,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1784,gps.navigation.maps.directions.location.finder.pro,Earth Map Satellite: View,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1785,menion.android.locus,Locus Map 4 Outdoor Navigation,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1786,com.aral.aral,meinAral - Tanken und Sparen,MAPS_AND_NAVIGATION,True,True,React Native
1787,de.hafas.android.rmvplus,RMVplus,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1788,livestreetview.gpsnavigation.liveearthmap,Live Street View - Earth Map,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1789,com.virtualmaze.offlinemapnavigationtracker,Offline Map Navigation,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1790,com.yandex.yango,"Yango: taxi, food, delivery",MAPS_AND_NAVIGATION,True,True,Unerkannt?
1791,me.lyft.android,Lyft,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1792,com.ktwapps.speedometer,GPS Speedometer : Odometer HUD,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1793,de.tamoil.app,HEM,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1794,com.chargemap_beta.android,Chargemap - Charging stations,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1795,de.hafas.android.bayernnavi,Regio Guide,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1796,com.kartatech.karta.gps,Karta GPS Offline Maps Nav,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1797,com.roadlords.android,Eurowag Navigation - Truck GPS,MAPS_AND_NAVIGATION,True,True,Unerkannt?
1798,com.iternio.abrpapp,A Better Routeplanner (ABRP),MAPS_AND_NAVIGATION,True,True,React Native
1799,de.dbbahnpark.dbbahnpark,DB BahnPark,MAPS_AND_NAVIGATION,False,True,Unerkannt?
1800,shop.shop_apotheke.com.shopapotheke,Shop Apotheke: E-Rezept App,MEDICAL,True,True,Unerkannt?
1801,fr.doctolib.www,Doctolib - Arzttermine buchen,MEDICAL,True,True,React Native
1802,de.docmorris.pharmacyapp,DocMorris Pharmacy,MEDICAL,True,True,React Native
1803,de.gesund.app,gesund.de - E-Prescription App,MEDICAL,True,True,React Native
1804,de.jameda,jameda: Ärzte finden & buchen,MEDICAL,True,True,React Native
1805,ihre.apotheken,iA.de – E-Rezept & Apotheke,MEDICAL,True,True,Flutter
1806,com.rementr.diga,Oviva Direkt: Gesund Abnehmen,MEDICAL,True,True,Unerkannt?
1807,de.ghs.gmh,Generali Mobile Health,MEDICAL,True,True,Unerkannt?
1808,com.aponeo.app,APONEO Apotheke,MEDICAL,False,True,React Native
1809,de.gematik.ti.erp.app,Das E-Rezept,MEDICAL,True,True,Unerkannt?
1810,de.deltacity.android.blutspende,Blutspende - Spenderservice,MEDICAL,False,True,Unerkannt?
1811,de.apologistics.ApoCom,E-Rezept App - apo.com,MEDICAL,True,True,Flutter
1812,com.teleClinic.teleClinic,TeleClinic - Online Arzt,MEDICAL,True,True,Unerkannt?
1813,de.apodiscounter.androidphone,apodiscounter online pharmacy,MEDICAL,True,True,Flutter
1814,de.meineapotheke.app,mea® - meineapotheke.de,MEDICAL,True,True,Unerkannt?
1815,com.erezeptapp.app6845jj,E Rezept App,MEDICAL,True,True,Cordova
